X;Y;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIO;COMUNA;DIRECCION NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-34.58687496323569;-58.439253164686185;VEGA, NICETO, CNEL. AV.;5600;199;750000;3768.8;3.5;14.5;PALERMO;COMUNA 14;VEGA, NICETO, CNEL. AV. 5600;1414;C1414BFD
-34.5861424073371;-58.44030336992055;VEGA, NICETO, CNEL. AV.;5700;248;950000;3830.6;3;14.5;PALERMO;COMUNA 14;VEGA, NICETO, CNEL. AV. 5700;1414;C1414BFF
-34.584651693980724;-58.44245862025181;VEGA, NICETO, CNEL. AV.;5900;471;1500000;3184.7;3.5;14.5;PALERMO;COMUNA 14;VEGA, NICETO, CNEL. AV. 5900;1414;C1414BFJ
-34.63529517411461;-58.3901535930104;VELEZ SARSFIELD AV.;100;307;500000;1628.7;3;14.5;BARRACAS;COMUNA 4;VELEZ SARSFIELD AV. 100;1282;C1282AFN
-34.63529517411461;-58.3901535930104;VELEZ SARSFIELD AV.;100;309;410000;1326.9;3;14.5;BARRACAS;COMUNA 4;VELEZ SARSFIELD AV. 100;1282;C1282AFN
-34.602441053903526;-58.43445030960788;VERA;100;205;470000;2292.7;0;14.5;VILLA CRESPO;COMUNA 15;VERA 100;1414;C1414AOB
-34.59743152043141;-58.439262642181724;VERA;700;392;1050000;2678.6;4.2;14.5;VILLA CRESPO;COMUNA 15;VERA 700;1414;C1414AON
-34.60225784496055;-58.44385177498066;VIALE, LUIS;100;144;320000;2222.2;1.6;14.5;VILLA CRESPO;COMUNA 15;VIALE, LUIS 100;1414;C1414ECB
-34.61500707237081;-58.46650779940248;VIALE, LUIS;2200;165;315000;1909.1;2;14.5;VILLA GRAL. MITRE;COMUNA 11;VIALE, LUIS 2200;1416;C1416DNH
-34.617427886421545;-58.471096078430946;VIALE, LUIS;2600;115;175000;1521.7;3;14.5;VILLA GRAL. MITRE;COMUNA 11;VIALE, LUIS 2600;1416;C1416DNP
-34.620783288394556;-58.47744179600198;VIALE, LUIS;3100;235;320000;1361.7;3;14.5;VILLA SANTA RITA;COMUNA 11;VIALE, LUIS 3100;1416;C1416DNZ
-34.60074072476402;-58.389446154184284;VIAMONTE;1600;215;830000;3860.5;0;14.5;SAN NICOLAS;COMUNA 1;VIAMONTE 1600;1055;C1055ABD
;;VIDAL;3800;149;300000;2013.4;1.6;14.5;;;;;
-34.631887009361606;-58.42969373324712;VIEL;1300;238;280000;1176.5;1.6;14.5;PARQUE CHACABUCO;COMUNA 7;VIEL 1300;1424;C1424BJV
-34.54308913213438;-58.46451746159184;VILELA;1800;630;950000;1507.9;1.6;14.5;NUÑEZ;COMUNA 13;VILELA 1800;1429;C1429CYD
;;VILLANUEVA;900;471;1500000;3184.7;1;14.5;;;;;
;;VOLTAIRE;5800;140;420000;3000;1.6;14.5;;;;;
-34.56059133505779;-58.45647846052295;VUELTA DE OBLIGADO;2200;260;1800000;6923.1;0;14.5;BELGRANO;COMUNA 13;VUELTA DE OBLIGADO 2200;1428;C1428ADH
-34.550837544866944;-58.465313398274496;VUELTA DE OBLIGADO;3300;527;900000;1707.8;1.6;14.5;NUÑEZ;COMUNA 13;VUELTA DE OBLIGADO 3300;1429;C1429AVJ
-34.550059575420974;-58.465883099233515;VUELTA DE OBLIGADO;3400;381;850000;2231;1.6;14.5;NUÑEZ;COMUNA 13;VUELTA DE OBLIGADO 3400;1429;C1429AVL
-34.629187783448344;-58.50139242124726;WAGNER;1100;330;250000;757.6;1.2;14.5;VELEZ SARSFIELD;COMUNA 10;WAGNER 1100;1407;C1407CKB
-34.60196632800729;-58.44327623005587;WARNES AV.;500;644;900000;1397.5;3;14.5;VILLA CRESPO;COMUNA 15;WARNES AV. 500;1414;C1414AAR
-34.56423442760739;-58.474129269860875;WASHINGTON;2700;425;700000;1647.1;3;14.5;COGHLAN;COMUNA 12;WASHINGTON 2700;1430;C1430EUD
-34.61336155668599;-58.42827554479856;YATAY;100;220;290000;1318.2;3.5;14.5;ALMAGRO;COMUNA 5;YATAY 100;1184;C1184ACB
-34.623803207565224;-58.45273268966377;YERBAL;1600;936;1800000;1923.1;3.5;14.5;CABALLITO;COMUNA 6;YERBAL 1600;1406;C1406GJL
-34.62600284288563;-58.45830016904718;YERBAL;2000;288;450000;1562.5;5.2;14.5;FLORES;COMUNA 7;YERBAL 2000;1406;C1406GJT
-34.6381323951898;-58.510192880762254;YERBAL;6000;320;250000;781.3;1.6;14.5;VILLA LURO;COMUNA 10;YERBAL 6000;1408;C1408ACH
-34.60931713227008;-58.376203273412855;YRIGOYEN, HIPOLITO;700;621;1250000;2012.9;0;14.5;MONSERRAT;COMUNA 1;YRIGOYEN, HIPOLITO 700;1086;C1086AAJ
-34.61101454113674;-58.40145253580224;YRIGOYEN, HIPOLITO;2500;436;800000;1834.9;3.5;14.5;BALVANERA;COMUNA 3;YRIGOYEN, HIPOLITO 2500;1089;C1089AAV
-34.61120716689993;-58.40438003131413;YRIGOYEN, HIPOLITO;2700;343;600000;1749.3;4;14.5;BALVANERA;COMUNA 3;YRIGOYEN, HIPOLITO 2700;1090;C1090ABD
-34.61183611176761;-58.411577602160925;YRIGOYEN, HIPOLITO;3200;300;650000;2166.7;3.5;14.5;BALVANERA;COMUNA 3;YRIGOYEN, HIPOLITO 3200;1207;C1207ABQ
;;YUGOSLAVIA;3000;308;330000;1071.4;1.2;14.5;;;;;
-34.567808549906616;-58.4489359561653;ZABALA;2400;409;1680000;4107.6;4.2;14.5;PALERMO;COMUNA 14;ZABALA 2400;1426;C1426DQR
;;ZADO;3200;174;190000;1092;1.6;14.5;;;;;
-34.57451834380797;-58.439583990486696;ZAPATA;200;305;845216;2771.2;0;14.5;PALERMO;COMUNA 14;ZAPATA 200;1426;C1426AEB
-34.5434848496399;-58.479507590708785;ZAPIOLA;4700;276;470000;1702.9;3;14.5;SAAVEDRA;COMUNA 12;ZAPIOLA 4700;1429;C1429AOL
-34.60174501210105;-58.40939171075659;ZELAYA;3100;188;380000;2021.3;1.6;14.5;BALVANERA;COMUNA 3;ZELAYA 3100;1171;C1171ADB
-34.62874625339092;-58.429209492551095;ZUVIRIA;200;225;420000;1866.7;4.3;14.5;PARQUE CHACABUCO;COMUNA 7;ZUVIRIA 200;1424;C1424CKD
-34.62963895015506;-58.43522629855818;ZUVIRIA;700;1376;1350000;981.1;0;14.5;PARQUE CHACABUCO;COMUNA 7;ZUVIRIA 700;1424;C1424CKN
